Week,Date,Year,Flights,Actual_Disruption_Rate,Predicted_Disruption_Rate,MAE,AUC,AUC_DEVIATION,CUSUM,CUSUM_ALERT,AUC_MA20,AUC_STD20,UPPER_BAND,LOWER_BAND,BOLLINGER_ALERT,AUC_CHANGE,CHANGE_ALERT,TOTAL_ALERTS,ALERT_TIER
2009-W50,2009-12-07,2009,118664,0.25477819726285983,0.47439845042393747,0.4542044445462786,0.6636903881749646,-0.029595002031517104,0.16156326984607194,0,0.6933391973759259,0.032097890293051566,0.757534977962029,0.6291434167898228,0,0.0382775839295052,0,0,Green
2009-W51,2009-12-14,2009,122012,0.25681900140969743,0.5336744642896809,0.48142845435496134,0.6808163730755217,-0.012469017130960047,0.1490942527151119,0,0.6918477671015897,0.03194407979476882,0.7557359266911273,0.627959607512052,0,0.017125984900557056,0,0,Green
2009-W52,2009-12-21,2009,118210,0.3076304881143727,0.6001233560109943,0.49902369589854656,0.6906900068161123,-0.0025953833903694656,0.14649886932474243,0,0.6916615807558344,0.0319391884036424,0.7555399575631192,0.6277832039485496,0,0.009873633740590582,0,0,Green
2009-W53,2009-12-28,2009,118523,0.27025134362106934,0.5885925156215523,0.5004560551258456,0.6967278377593997,0.0034424475529180043,0.14994131687766044,0,0.6910229513378117,0.03169045096689426,0.7544038532716002,0.6276420494040231,0,0.00603783094328747,0,0,Green
2010-W01,2010-01-04,2010,119093,0.23320430251987942,0.5513822852467529,0.49662597737273084,0.6730558114602808,-0.020229578746200905,0.12971173813145953,0,0.687314240156297,0.02899174115252768,0.7452977224613524,0.6293307578512417,0,0.02367202629911891,0,0,Green
2010-W02,2010-01-11,2010,117484,0.11879064383235163,0.46885880883837555,0.46413742480409337,0.6315365048212838,-0.06174888538519796,0.06796285274626157,0,0.6847570379381297,0.0315634690987757,0.7478839761356811,0.6216300997405783,0,0.041519306638997056,0,0,Green
2010-W03,2010-01-18,2010,117817,0.18960761180474806,0.4498934810211629,0.44016031875531997,0.6885915149022034,-0.004693875304278339,0.06326897744198323,0,0.6837137742006647,0.03104466777149314,0.7458031097436509,0.6216244386576785,0,0.05705501008091962,1,1,Yellow
2010-W04,2010-01-25,2010,117858,0.17073936431977466,0.43898187214988493,0.4402945249679534,0.6513037170610343,-0.04198167314544743,0.021287304296535803,0,0.6800288144448674,0.030249573172052274,0.740527960788972,0.6195296681007628,0,0.03728779784116909,0,0,Green
2010-W05,2010-02-01,2010,117991,0.16686865947402768,0.4336211799944332,0.4373604359220033,0.644245364298899,-0.04904002590758272,-0.027752721611046915,0,0.6770358712162489,0.030700053493770297,0.7384359782037895,0.6156357642287082,0,0.007058352762135289,0,0,Green
2010-W06,2010-02-08,2010,120014,0.3164880763910877,0.5115261251230319,0.4689561886498689,0.6716142551732445,-0.021671135033237254,-0.04942385664428417,0,0.6762167015953606,0.03061061478066796,0.7374379311566965,0.6149954720340247,0,0.027368890874345464,0,0,Green
2010-W07,2010-02-15,2010,122807,0.18051088293012613,0.5136468960567404,0.48601470735180385,0.6665379055156209,-0.026747484690860857,-0.07617134133514503,0,0.6737273108488814,0.029167564341270907,0.7320624395314232,0.6153921821663395,0,0.005076349657623602,0,0,Green
2010-W08,2010-02-22,2010,122458,0.23626876153456694,0.5087978384675557,0.4721852776173982,0.6860599850406075,-0.007225405165874221,-0.08339674650101925,0,0.6715353629589612,0.026222669264431647,0.7239807014878246,0.6190900244300979,0,0.019522079524986635,0,0,Green
2010-W09,2010-03-01,2010,122861,0.1309121690365535,0.4701990980083199,0.4601985885579357,0.6654262887151892,-0.02785910149129256,-0.11125584799231181,0,0.6686764069814639,0.023317756909589735,0.7153119208006434,0.6220408931622844,0,0.020633696325418338,0,0,Green
2010-W10,2010-03-08,2010,123393,0.25806974463705395,0.483157387672222,0.4442967539803369,0.7261052358178703,0.03281984561138862,-0.07843600238092319,0,0.6711893713699213,0.026607286517490454,0.7244039444049022,0.6179747983349404,1,0.06067894710268118,1,2,Orange
2010-W11,2010-03-15,2010,124380,0.1719971056439942,0.4754393369383884,0.45622291449939184,0.6841696282247917,-0.009115761981690063,-0.08755176436261325,0,0.6745502307673171,0.02345425679745481,0.7214587443622268,0.6276417171724075,0,0.04193560759307868,0,0,Green
2010-W12,2010-03-22,2010,124327,0.17990460640086225,0.46410138098348425,0.4439336540888077,0.7069119424347395,0.013626552228257816,-0.07392521213435543,0,0.6782863636648797,0.022272945481383855,0.7228322546276474,0.633740472702112,0,0.022742314209947878,0,0,Green
2010-W13,2010-03-29,2010,123823,0.14763008487922277,0.4358177771279907,0.4275623848629855,0.6999157482993388,0.006630358092857058,-0.06729485404149838,0,0.6793018066567384,0.022793191403122418,0.7248881894629833,0.6337154238504936,0,0.006996194135400757,0,0,Green
2010-W14,2010-04-05,2010,123116,0.16053153123883168,0.42984874264994155,0.42348719095341253,0.6891949481394191,-0.004090442067062661,-0.07138529610856104,0,0.6805471810240818,0.022609367449447183,0.7257659159229762,0.6353284461251875,0,0.010720800159919719,0,0,Green
2010-W15,2010-04-12,2010,123089,0.09933462778964815,0.3848330212200975,0.39221550400402544,0.6665765854209611,-0.026708804785520623,-0.09809410089408166,0,0.6792569006627975,0.02263474274789428,0.7245263861585861,0.633987415167009,0,0.022618362718457963,0,0,Green
2010-W16,2010-04-19,2010,123054,0.1385733092788532,0.3515017419646332,0.3679350391584002,0.6985476208356786,0.00526223062919684,-0.09283187026488482,0,0.679085883099358,0.022466412573607295,0.7240187082465727,0.6341530579521434,0,0.031971035414717464,0,0,Green
2010-W17,2010-04-26,2010,122960,0.14814573845152895,0.377226823277013,0.38900204831545454,0.6908229661913903,-0.0024624240150914467,-0.09529429427997627,0,0.6804425120001794,0.022306457880923246,0.7250554277620258,0.6358295962383329,0,0.007724654644288287,0,0,Green
2010-W18,2010-05-03,2010,123240,0.1475251541707238,0.39190155259860265,0.39873629814484896,0.6899484696297528,-0.0033369205767289634,-0.09863121485670523,0,0.6808991168278908,0.022407748776815267,0.7257146143815214,0.6360836192742603,0,0.0008744965616375167,0,0,Green
2010-W19,2010-05-10,2010,123873,0.20929500375384466,0.4206383905092557,0.41418352537491093,0.7100970027997319,0.016811612593250147,-0.08181960226345508,0,0.6818694666270718,0.02325811725133516,0.7283857011297421,0.6353532321244015,0,0.02014853316997911,0,0,Green
2010-W20,2010-05-17,2010,124164,0.1741487065494024,0.44497560112256257,0.4277306845860928,0.7145472267709234,0.021261836564441694,-0.06055776569901339,0,0.682760436077648,0.024180297141894742,0.7311210303614375,0.6343998417938586,0,0.004450223971191547,0,0,Green
2010-W21,2010-05-24,2010,121299,0.17002613376862133,0.4397613016753018,0.4215288325087629,0.7277260180168657,0.03444062781038393,-0.02611713788862946,0,0.6854939464054772,0.026043820232201836,0.737581586869881,0.6334063059410735,0,0.013178791245942234,0,0,Green
2010-W22,2010-05-31,2010,124542,0.2096722390840038,0.4568829231241086,0.42974423038373694,0.7267511031265607,0.03346571292007894,0.007348575031449478,0,0.6902546763207411,0.024305931012530927,0.738866538345803,0.6416428142956793,0,0.0009749148903049898,0,0,Green
2010-W23,2010-06-07,2010,127764,0.20907297830374755,0.4726170105738172,0.4415408287193934,0.7121276556074836,0.018842265401001868,0.026190840432451346,0,0.6914314833560052,0.024786192024403613,0.7410038674048125,0.641859099307198,0,0.01462344751907707,0,0,Green
2010-W24,2010-06-14,2010,129901,0.20016782010916007,0.49016735057345323,0.4531219106881068,0.7090946059520349,0.015809215745553162,0.04200005617800451,0,0.6943210278005552,0.02317838139349001,0.7406777905875351,0.6479642650135752,0,0.003033049655448705,0,0,Green
2010-W25,2010-06-21,2010,130015,0.2368034457562589,0.49618505611560104,0.44566403617652495,0.7312563502191284,0.03797096001264666,0.07997101619065117,0,0.6986715770965666,0.02138077136601705,0.7414331198286007,0.6559100343645324,0,0.022161744267093497,0,0,Green
2010-W26,2010-06-28,2010,126115,0.19602743527732625,0.49161065451042796,0.45530715925333737,0.7063773965047442,0.01309200629826246,0.09306302248891363,0,0.7004097341631416,0.02045851705697408,0.7413267682770898,0.6594927000491934,0,0.0248789537143842,0,0,Green
2010-W27,2010-07-05,2010,129290,0.18697501740273803,0.466530591494493,0.4406698520782824,0.7106473328761345,0.01736194266965274,0.11042496515856637,0,0.7026152055311673,0.018935754339368248,0.7404867142099038,0.6647436968524308,0,0.004269936371390282,0,0,Green
2010-W28,2010-07-12,2010,130260,0.23519883310302472,0.4941705213004045,0.4486614911673341,0.7173096701928611,0.02402427998637935,0.13444924514494572,0,0.70417768978878,0.018786498344225484,0.741750686477231,0.6666046931003291,0,0.0066623373167266076,0,0,Green
